Price,Type,Area(sqm),NoBedrooms,NoBathrooms,Furnishing,Amenities,Location
6000,Apartment,60,studio,1,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Covered Parking,Kitchen Appliances,Pets Allowed,Security,Shared Gym,Shared Pool,Shared Spa,View of Landmark,View of Water",The Pearl
8100,Apartment,53,studio,1,,,The Pearl
6000,Apartment,75,studio,1,Furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Covered Parking,Kitchen Appliances,Pets Allowed,Security,Shared Gym,Shared Spa,View of Water",The Pearl
4000,Apartment,34,studio,1,Furnished,"Central A/C,Children's Play Area,Security,Shared Gym,Shared Pool",West Bay
6500,Apartment,52,studio,1,Furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Landmark,View of Water",The Pearl
2725,Apartment,30,studio,1,Unfurnished,"Security,Shared Gym",Mesaimeer
3250,Apartment,40,studio,1,Partly furnished,"Children's Play Area,Kitchen Appliances,Pets Allowed,Security,Shared Gym,Shared Pool",Al Maamoura
2500,Apartment,50,studio,1,Furnished,"Kitchen Appliances,Pets Allowed",Umm Salal Ali
6500,Apartment,75,studio,1,Furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
7200,Apartment,61,studio,1,,,The Pearl
6000,Apartment,76,studio,1,Furnished,"Balcony,Central A/C,Children's Play Area,Covered Parking,Security,Shared Gym,Shared Pool",The Pearl
6500,Apartment,60,studio,1,Furnished,"Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Covered Parking,Security,Shared Gym,Shared Pool,View of Water",The Pearl
8000,Apartment,64,studio,1,Furnished,"Balcony,Concierge,Covered Parking,Kitchen Appliances,Pets Allowed,Private Gym,Private Pool,Security,Shared Gym,Shared Pool,Shared Spa,View of Water",The Pearl
7800,Apartment,61,studio,1,,,The Pearl
4467,Apartment,50,studio,1,Furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Maid Service,Security,Shared Gym,Shared Pool,Shared Spa,Walk-in Closet",Al Sadd
7000,Apartment,70,studio,1,,,The Pearl
7000,Apartment,73,studio,1,,,The Pearl
6000,Apartment,60,studio,1,,,The Pearl
5000,Apartment,60,studio,1,Partly furnished,"Built in Wardrobes,Central A/C,Concierge,Kitchen Appliances,Shared Gym,Shared Pool,View of Water",The Pearl
5500,Apartment,75,studio,1,Furnished,"Balcony,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool",Al Ghanim
2725,Apartment,30,studio,1,Unfurnished,"Security,Shared Gym",Mesaimeer
6000,Apartment,75,studio,1,Furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Covered Parking,Kitchen Appliances,Pets Allowed,Security,Shared Gym,Shared Spa,View of Water",The Pearl
6500,Apartment,64,studio,1,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Covered Parking,Kitchen Appliances,Pets Allowed,Security,Shared Gym,Shared Pool,View of Landmark,View of Water",The Pearl
5540,Apartment,60,studio,1,Partly furnished,"Built in Wardrobes,Central A/C,Kitchen Appliances,Pets Allowed,Security,Shared Pool,View of Water",The Pearl
4200,HotelApartments,60,studio,1,Furnished,"Covered Parking,Security,Shared Gym,Shared Spa",Musheireb
6500,Apartment,55,studio,1,,,The Pearl
9750,Apartment,66,studio,1,Furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Maid Service,Security,Shared Gym,Shared Pool,Shared Spa,View of Water",The Pearl
6000,Apartment,60,studio,1,Furnished,"Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
5000,Apartment,65,studio,1,Furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Pool,View of Water",The Pearl
4300,Apartment,70,studio,1,Furnished,"Balcony,Central A/C,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool",Al Sadd
7500,Apartment,63,studio,1,Furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking",The Pearl
7500,Apartment,60,studio,1,Furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Covered Parking,Kitchen Appliances,Pets Allowed,Security,Shared Gym,Shared Pool,View of Water",The Pearl
6000,Apartment,81,studio,1,Partly furnished,"Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
6500,Apartment,60,studio,1,Furnished,"Built in Wardrobes,Central A/C,Children's Play Area,Kitchen Appliances,Security,Shared Gym,Shared Pool,Shared Spa,View of Water",The Pearl
7500,Apartment,50,studio,1,Partly furnished,"Built in Wardrobes,Central A/C,Concierge,Kitchen Appliances,Shared Pool",The Pearl
2725,Apartment,30,studio,1,Unfurnished,"Security,Shared Gym",Mesaimeer
4500,HotelApartments,46,studio,1,Furnished,"Central A/C,Children's Play Area,Security,Shared Gym,Shared Pool",West Bay
5500,Apartment,60,studio,1,Partly furnished,"Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
6000,Apartment,60,studio,1,Furnished,"Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
6700,Apartment,56,studio,1,Furnished,"Balcony,Central A/C,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
6700,Apartment,56,studio,1,Furnished,"Balcony,Central A/C,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
6857,Apartment,67,studio,1,Furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
6000,Apartment,60,studio,1,Furnished,"Central A/C,Children's Play Area,Shared Gym,Shared Pool",The Pearl
4500,Apartment,70,studio,1,Furnished,"Central A/C,Security,Shared Gym,Shared Pool",Al Sadd
6700,Apartment,61,studio,1,Furnished,"Balcony,Central A/C,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
7000,Apartment,62,studio,1,Furnished,"Balcony,Built in Wardrobes,Central A/C,Security,Shared Gym,Shared Pool",The Pearl
6000,Apartment,60,studio,1,Furnished,"Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Covered Parking,Kitchen Appliances,Pets Allowed,View of Landmark",The Pearl
7900,Apartment,60,studio,1,Furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Pets Allowed,Security,Shared Gym,Shared Pool,View of Water",The Pearl
6000,Apartment,65,studio,1,Partly furnished,"Balcony,Central A/C,Children's Play Area,Concierge,Kitchen Appliances,Security,Shared Gym,Shared Pool",The Pearl
7200,Apartment,60,studio,1,Furnished,"Balcony,Built in Wardrobes,Central A/C,Kitchen Appliances,Pets Allowed,Security,Shared Gym,Shared Pool,Shared Spa,View of Water",The Pearl
2800,Apartment,40,studio,1,Furnished,"Concierge,Covered Parking,Kitchen Appliances,Security",Najma
2700,Apartment,65,studio,1,Unfurnished,"Central A/C,Security",Al Gharrafa
6000,Apartment,75,studio,1,Furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
6000,Apartment,75,studio,1,,,The Pearl
6000,Apartment,85,studio,2,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool",The Pearl
4250,Apartment,40,studio,1,Furnished,"Kitchen Appliances,Pets Allowed",Al Markhiya
2725,Apartment,30,studio,1,Unfurnished,"Concierge,Covered Parking,Security",Mesaimeer
6400,Apartment,60,studio,1,Furnished,"Balcony,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Pets Allowed,Security,Shared Gym,Shared Pool,View of Water",The Pearl
6000,Apartment,75,studio,1,Furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
8100,Apartment,53,studio,1,,,The Pearl
7000,Apartment,73,studio,1,,,The Pearl
4000,Apartment,50,studio,1,Furnished,Built in Wardrobes,West Bay
6000,Apartment,54,studio,1,Furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Covered Parking,Security,Shared Gym,Shared Pool,Walk-in Closet",The Pearl
6500,Apartment,60,studio,1,Furnished,"Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
6500,Apartment,60,studio,1,Furnished,"Central A/C,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
6700,Apartment,60,studio,1,Furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
4000,Apartment,50,studio,1,Furnished,Built in Wardrobes,West Bay
8100,Apartment,60,studio,1,Furnished,"Balcony,Central A/C,Children's Play Area,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
6700,Apartment,60,studio,1,Furnished,"Balcony,Central A/C,Children's Play Area,Concierge,Covered Parking,Kitchen Appliances,Pets Allowed,Security,Shared Gym,Shared Pool,View of Water",The Pearl
2500,Apartment,40,studio,1,Furnished,"Kitchen Appliances,Pets Allowed",Al Mansoura
2725,Apartment,30,studio,1,,,Mesaimeer
6000,Apartment,76,studio,1,Furnished,"Balcony,Central A/C,Children's Play Area,Covered Parking,Security,Shared Gym,Shared Pool",The Pearl
6500,Apartment,60,studio,1,Furnished,"Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
7800,Apartment,60,studio,1,Furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Pets Allowed,Security,Shared Gym,Shared Pool,View of Water",The Pearl
4500,Apartment,46,studio,1,Furnished,"Central A/C,Children's Play Area,Security,Shared Gym,Shared Pool",West Bay
7000,Apartment,53,studio,1,Furnished,"Balcony,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Pets Allowed,Security,Shared Gym,Shared Spa,View of Water",The Pearl
6500,Apartment,70,studio,1,Furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Security,Shared Gym,Shared Pool,View of Water",The Pearl
6500,Apartment,73,studio,,,,The Pearl
6000,Apartment,74,studio,1,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
3750,Apartment,60,studio,1,Unfurnished,"Kitchen Appliances,Study",Al Aziziyah
3750,Apartment,50,studio,1,Furnished,"Pets Allowed,Shared Pool",Jeliah
6500,Apartment,45,studio,1,Furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool,Shared Spa,View of Water",The Pearl
6500,Apartment,60,studio,1,Furnished,"Built in Wardrobes,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
8100,Apartment,64,studio,1,Furnished,"Balcony,Concierge,Covered Parking,Kitchen Appliances,Pets Allowed,Private Gym,Private Pool,Security,Shared Gym,Shared Pool,Shared Spa,View of Water",The Pearl
7000,Apartment,50,studio,1,Furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Pets Allowed,Security,Shared Gym,Shared Pool,Shared Spa,Walk-in Closet",The Pearl
7000,Apartment,50,studio,1,Furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Pets Allowed,Security,Shared Gym,Shared Pool,Shared Spa,Walk-in Closet",The Pearl
7900,Apartment,56,studio,1,,,The Pearl
7500,Apartment,115,studio+Maid,1,Furnished,"Built in Wardrobes,Central A/C,Children's Play Area,Kitchen Appliances,Maid Service,Maids Room,Security,Shared Gym,Shared Pool,Shared Spa,View of Water,Walk-in Closet",The Pearl
2725,Apartment,30,studio,1,,,Mesaimeer
6500,Apartment,76,studio,1,Furnished,"Balcony,Central A/C,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool",The Pearl
6000,Apartment,59,studio,1,Furnished,"Central A/C,Children's Play Area,Security,Shared Gym,Shared Pool",The Pearl
6700,Apartment,60,studio,1,Furnished,"Built in Wardrobes,Central A/C,Concierge,Covered Parking,Pets Allowed,Security,Shared Gym,Shared Pool,View of Water",The Pearl
7500,Apartment,53,studio,1,Furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
6000,Apartment,52,studio,1,Partly furnished,"Balcony,Built in Wardrobes,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool",The Pearl
6500,Apartment,65,studio,1,Furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Pets Allowed,Security,Shared Gym,Shared Pool,View of Landmark,View of Water",The Pearl
6500,Apartment,54,studio,1,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Security,View of Water",The Pearl
6500,Apartment,60,studio,1,Furnished,"Built in Wardrobes,Central A/C,Concierge,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
5500,Apartment,89,studio,1,Partly furnished,"Central A/C,Concierge,Covered Parking,Security,Shared Gym,Shared Pool,View of Water",The Pearl
7000,Apartment,73,studio,1,Furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool",West Bay Lagoon
3000,HotelApartments,35,studio,1,Furnished,"Central A/C,Security",Al Ghanim
8100,Apartment,65,studio,1,,,The Pearl
2500,Compound,40,studio,1,Unfurnished,"Central A/C,Security",Old Airport Road
7900,Apartment,60,studio,1,Furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
7900,Apartment,60,studio,1,Furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
6000,Apartment,70,studio,1,Partly furnished,"Built in Wardrobes,Central A/C,Children's Play Area,Kitchen Appliances,Security,Shared Gym,Shared Pool",The Pearl
6700,Apartment,60,studio,1,Furnished,"Balcony,Central A/C,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
6700,Apartment,61,studio,1,Furnished,"Balcony,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Gym,View of Water",The Pearl
7800,Apartment,65,studio,1,Furnished,"Balcony,Security,Shared Gym,Shared Pool,Shared Spa,View of Landmark,View of Water",The Pearl
7200,Apartment,65,studio,1,Furnished,"Balcony,Built in Wardrobes,Central A/C,Kitchen Appliances,Security,Shared Gym,Shared Pool",The Pearl
7100,Apartment,61,studio,1,Furnished,"Balcony,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
6000,Apartment,80,studio,1,Partly furnished,"Central A/C,Concierge,Kitchen Appliances,Pets Allowed,Security,Shared Gym,Shared Pool,View of Water",The Pearl
5500,Apartment,75,studio,1,Furnished,"Balcony,Built in Wardrobes,Children's Play Area,Concierge,Covered Parking,Kitchen Appliances,Pets Allowed,Security,Shared Gym,Shared Pool,View of Water",The Pearl
6700,Apartment,60,studio,1,Furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Covered Parking,Kitchen Appliances,Pets Allowed,Security,Shared Gym,Shared Pool,View of Landmark,View of Water",The Pearl
7000,Apartment,73,studio,1,Furnished,"Balcony,Central A/C,Covered Parking,Security,Shared Gym,Shared Pool,View of Water",The Pearl
6857,Apartment,60,studio,1,Furnished,"Balcony,Built in Wardrobes,Central A/C,Kitchen Appliances,Pets Allowed,Security,Shared Gym,Shared Pool,View of Water",The Pearl
9350,Apartment,70,studio,,,,West Bay
6000,Apartment,35,studio,1,Furnished,Built in Wardrobes,West Bay
8000,Apartment,70,studio,1,Furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
6000,Apartment,60,studio,1,Furnished,"Built in Wardrobes,Pets Allowed,Security,Shared Pool,View of Water",The Pearl
7000,Apartment,60,studio,1,Furnished,"Built in Wardrobes,Central A/C,Concierge,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
6000,Apartment,60,studio,1,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Covered Parking,Kitchen Appliances,Pets Allowed,Security,Shared Gym,Shared Pool,Shared Spa,View of Landmark,View of Water",The Pearl
3500,Apartment,50,studio,1,Furnished,Kitchen Appliances,Al Ghanim
3500,Apartment,60,studio,1,Furnished,"Central A/C,Pets Allowed,Security,Shared Pool,View of Water",Al Sadd
6500,Apartment,76,studio,1,Partly furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
8100,Apartment,61,studio,1,Furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool,View of Water",The Pearl
2500,Compound,40,studio,1,Unfurnished,"Central A/C,Security",Old Airport Road
7000,Apartment,70,studio,1,Partly furnished,"Central A/C,Concierge,Covered Parking,Security,Shared Gym,Shared Pool,View of Water",The Pearl
6500,Apartment,88,studio,1,,,The Pearl
7900,Apartment,60,studio,1,Furnished,"Balcony,Built in Wardrobes,Central A/C,Concierge,Covered Parking,Kitchen Appliances,Security,Shared Gym,Shared Pool",The Pearl
8100,Apartment,60,studio,1,Furnished,"Balcony,Built in Wardrobes,Central A/C,Children's Play Area,Concierge,Covered Parking,Security,Shared Gym,Shared Pool",The Pearl
